sector,name,url
"Science, Technology & Research","Institute of Himalayan Bioresource Technology (IHBT), Palampur",https://www.ihbt.res.in/
"Science, Technology & Research",Mission on Nano Science and Technology,https://dst.gov.in/scientific-programmes/mission-nano-science-and-technology-nano-mission
"Science, Technology & Research","Space Applications Centre, Ahmedabad",https://www.sac.gov.in/
"Science, Technology & Research",National Forensic Sciences University,https://nfsu.ac.in/
"Science, Technology & Research",Space Physics Laboratory (SPL),https://spl.gov.in/
"Science, Technology & Research",Antrix Corporation Limited,https://www.antrix.co.in/
"Science, Technology & Research",Central Institute of Freshwater Aquaculture (CIFA),https://cifa.nic.in/
"Science, Technology & Research","Liquid Propulsion Systems Centre, Thiruvananthapuram",https://www.lpsc.gov.in/
"Science, Technology & Research",North East Center for Technology Application and Reach,https://www.nectar.org.in/
"Science, Technology & Research",National Research Centre for Orchids (NRCO),https://nrco.icar.gov.in/
"Science, Technology & Research","Technology Development Board (TDB), New Delhi",https://tdb.gov.in/
"Science, Technology & Research","Central Coastal Agricultural Research Institute, GOA",
"Science, Technology & Research",Unit for Reaserch and Developmnet of Information Products,https://urdip.res.in/
"Science, Technology & Research",Geological Survey of India (GSI),https://www.gsi.gov.in/
"Science, Technology & Research","Laboratory for Electro-Optics Systems (LEOS), Bengaluru",https://www.isro.gov.in/LEOS.html
"Science, Technology & Research",National Environmental Engineering Research Institute (NEERI),https://www.neeri.res.in/
"Science, Technology & Research","(n)Code Solutions (A Division of GNFC Limited), Ahmedabad, Gujarat",https://www.ncode.in/
"Science, Technology & Research","Institute of Mathematical Sciences (IMSc), Chennai",https://www.imsc.res.in/
"Science, Technology & Research",Central Electronics Limited,https://www.celindia.co.in/
"Science, Technology & Research",Bhabha Atomic Research Centre (BARC),https://www.barc.gov.in/
"Science, Technology & Research",Central Institute of Post Harvest Engineering and Technology (CIPHET),https://ciphet.icar.gov.in/
"Science, Technology & Research","Kerala Startup Mission (KSUM), Kerala",https://startupmission.kerala.gov.in/
"Science, Technology & Research",North Eastern Space Applications Centre,https://nesac.gov.in/
"Science, Technology & Research",Nuclear Power Corporation of India Limited (NPCIL),https://www.npcil.nic.in/
"Science, Technology & Research","Institute of Physics (IOP), Bhubaneswar",https://www.iopb.res.in/
"Science, Technology & Research","Clotbase - Knowledgebase on Blood Coagulation Proteins, ICMR, Mumbai",
"Science, Technology & Research","Space Application Centre, Dehradun, Uttarakhand",
"Science, Technology & Research",Satish Dhawan Space Centre (SDSC),https://www.shar.gov.in/
"Science, Technology & Research","Directorate of Bio-Technology, Tripura",https://dbttripura.nic.in/
"Science, Technology & Research","General Services Organisation (GSO), Kalpakkam",https://www.igcar.gov.in/gso
"Science, Technology & Research","National Metallurgical Laboratory, Jamshedpur",https://www.nmlindia.org/
"Science, Technology & Research",Central Rice Research Institute (CRRI),
"Science, Technology & Research",Commission for Scientific and Technical Terminology (CSTT),https://www.cstt.education.gov.in/
"Science, Technology & Research",Electronics Corporation of India Limited,https://www.ecil.co.in/
"Science, Technology & Research",National Centre for Cell Sciences,https://www.nccs.res.in/
"Science, Technology & Research",Indian Space Research Organisation (ISRO),https://www.isro.gov.in/
"Science, Technology & Research","National Institute of Animal Biotechnology, Hyderabad",https://www.niab.res.in/
"Science, Technology & Research",Common Fellowship Portal,https://fellowships.gov.in/
"Science, Technology & Research","Information Technology Society, Manipur",
"Science, Technology & Research",Institute for Plasma Research (IPR),https://www.ipr.res.in/
"Science, Technology & Research","Positional Astronomy Centre (PAC), Kolkata",https://packolkata.gov.in/
"Science, Technology & Research",Rajiv Gandhi Centre for Biotechnology,https://www.rgcb.res.in/
"Science, Technology & Research","Pushpa Gujral Science City, Punjab",
"Science, Technology & Research","Tripura Biotechnology Council (TBC), Tripura",https://biotechnologycouncil.tripura.gov.in/
"Science, Technology & Research",International Centre for Alternative Dispute Resolution,https://icadr.ap.gov.in/
"Science, Technology & Research",Visualization of Earth observation Data and Archival System (VEDAS),https://vedas.sac.gov.in/vedas
"Science, Technology & Research",Biological Research Regulatory Approval Portal,https://biorrap.gov.in/
"Science, Technology & Research","Institute of Human Behaviour and Allied Sciences (IHBAS), Delhi",https://ihbas.delhi.gov.in/
"Science, Technology & Research",Central Mechanical Engineering Research Institute (CMERI),https://www.cmeri.res.in/
"Science, Technology & Research",Society for Applied Microwave Electronic Engineering and Research (SAMEER),https://www.sameer.gov.in/
"Science, Technology & Research",Uranium Corporation of India Limited (UCIL),https://ucil.gov.in/
"Science, Technology & Research",Bhaskaracharya National Institute for Space Applications and Geo-informatics (BISAG-N),https://bisag-n.gov.in/
"Science, Technology & Research","Central Electronics Engineering Research Institute (CEERI), Pilani",https://www.ceeri.res.in/
"Science, Technology & Research",Nuclear Fuel Complex,https://www.nfc.gov.in/
"Science, Technology & Research",Knowledge and Awareness Mapping Platform (KAMP),https://www.kamp.org.in/
"Science, Technology & Research","State Institute of Science Education, Jabalpur, Madhya Pradesh",https://sisejbp.org/
"Science, Technology & Research","Institute for Development and Research in Banking Technology (IDRBT), Andhra Pradesh",https://www.idrbt.ac.in/
"Science, Technology & Research",National Certification System for Tissue Culture Plants (NCS-TCP),https://dbtncstcp.nic.in/
"Science, Technology & Research","Advanced Centre for Treatment, Research and Education in Cancer, Tata Memorial Centre (ACTREC)",https://actrec.gov.in/
"Science, Technology & Research",National Institute of Ocean Technology,https://www.niot.res.in/
"Science, Technology & Research","Maulana Abul Kalam Azad Arabic Persian Research Institute, Rajasthan",https://maapritonk.nic.in/
"Science, Technology & Research","Indian Institutes of Science Education and Research (IISER), Pune",https://www.iiserpune.ac.in/
"Science, Technology & Research",CCRAS-Research Management Information System,https://rmis.nic.in/#/home
"Science, Technology & Research",Recruitment Portal of Bhabha Atomic Research Centre (BARC),https://recruit.barc.gov.in/
"Science, Technology & Research",National Centre for Compositional Characterisation of Materials,https://cccm.gov.in/
"Science, Technology & Research",Council of Scientific and Industrial Research (CSIR),https://www.csir.res.in/
"Science, Technology & Research",Indian National Centre for Ocean Information Services (INCOIS),https://incois.gov.in/
"Science, Technology & Research",Institute for Stem Cell Science and Regenerative Medicine,https://instem.res.in/
"Science, Technology & Research",Karnataka State Council for Science and Technology (KSCST),https://www.kscst.org.in/english/index.html
"Science, Technology & Research","ASEAN-India Science, Technology and Innovation Cooperation",https://aistic.gov.in/
"Science, Technology & Research","Technology Information, Forecasting and Assessment Council (TIFAC)",https://tifac.org.in/
"Science, Technology & Research",Heavy Water Board (HWB),https://hwb.gov.in/
"Science, Technology & Research",Institute of Genomics and Integrative Biology (IGIB),https://www.igib.res.in/
"Science, Technology & Research","Visvesvaraya Industrial and Technological Museum, Bangalore",https://www.vismuseum.gov.in/
"Science, Technology & Research","Meteorological Center, Pune",https://imdpune.gov.in/
"Science, Technology & Research",Indian National Centre for Ocean Information Services,https://io50.incois.gov.in/
"Science, Technology & Research",Education and Research Network of India,https://ernet.in/
"Science, Technology & Research","S. N. Bose National Centre for Basic Sciences, Kolkata",https://www.bose.res.in/
Social Justice & Empowerment,Sakhi Dashboard,
Social Justice & Empowerment,"eVikas, Tribal Development Commissionarate, Maharashtra",
Social Justice & Empowerment,"Gujarat Sainik Welfare, Gujarat",https://www.sainikwelfare.gujarat.gov.in/
Social Justice & Empowerment,Institute for Social and Economic Change (ISEC),
Social Justice & Empowerment,"Tribal Research and Development Institute, Madhya Pradesh",https://www.trdi.mp.gov.in/
Social Justice & Empowerment,National Commission for Women (NCW),
Social Justice & Empowerment,"Direct Benefit Transfer (DBT) Portal, Manipur",
Social Justice & Empowerment,"Gujarat Tribal Research & Training Society, Gujarat",https://trti.gujarat.gov.in/
Social Justice & Empowerment,National Safai Karamcharis Finance and Development Corporation (NSKFDC),https://nskfdc.nic.in/
Social Justice & Empowerment,"Pension Portal, Department of Social Justice and Empowerment, Haryana",https://pension.socialjusticehry.gov.in/
Social Justice & Empowerment,"Foods, Telangana",
Social Justice & Empowerment,Tribal Cooperative Marketing Development Federation of India (TRIFED),https://trifed.tribal.gov.in/
Social Justice & Empowerment,"Directorate of Soldier Welfare and Rehabilitation Board, Uttarakhand",https://sainikkalyanuk.gov.in/
Social Justice & Empowerment,"Directorate of Social Welfare (Women and Child Development Sector), Assam",https://womenandchildren.assam.gov.in/
Social Justice & Empowerment,NGO Grants Online System,https://ngo.tribal.gov.in/
Social Justice & Empowerment,"Himachal Backward Classes Finance and Development Corporation, Himachal Pradesh",https://himachal.nic.in/hbcfdc
Social Justice & Empowerment,"Kerala State Differently Abled Welfare Corporation Limited, Kerala",https://www.hpwc.kerala.gov.in/
Social Justice & Empowerment,Ali Yavar Jung National Institute for the Hearing Handicapped (AYJNIHH),https://ayjnishd.nic.in/
Social Justice & Empowerment,"Composite Regional Centre for Persons with Disabilities, Bhopal",https://crcbhopal.nic.in/
Social Justice & Empowerment,Meghalaya Sign-Lex Portal,https://meghability.megscpwd.gov.in/megsignlex
Social Justice & Empowerment,"Social Security Pension, Rajasthan",https://ssp.rajasthan.gov.in/
Social Justice & Empowerment,"Social Welfare Department, Chhattisgarh",https://sw.cg.gov.in/
Social Justice & Empowerment,"OASiS - Online Application for Scholarship in Studies, West Bengal",https://oasis.gov.in/
Social Justice & Empowerment,"Office of the State Commissioner for Persons with Disabilities, Meghalaya",https://megscpwd.gov.in/
Social Justice & Empowerment,Department of Empowerment of Persons with Disabilities,https://depwd.gov.in/
Social Justice & Empowerment,National Institute of Social Defence (NISD),
Social Justice & Empowerment,Ali Yavar Jung National Institute of Speech and Hearing Disabilities,
Social Justice & Empowerment,National Commission for Safai Karamcharis (NCSK),https://ncsk.nic.in/
Social Justice & Empowerment,Scheduled Tribe Component Monitoring System,https://stcmis.gov.in/
Social Justice & Empowerment,National Commission for Scheduled Castes (NCSC),https://ncsc.nic.in/
Social Justice & Empowerment,Ministry of Social Justice and Empowerment,
Social Justice & Empowerment,"Puratchi Thalaivar M.G.R. Nutritious Meal Programme (Mid Day Meal Scheme), Tamil Nadu",https://middaymeal.tn.gov.in/
Social Justice & Empowerment,National Overseas Scholarship Portal,https://overseas.tribal.gov.in/
Social Justice & Empowerment,"Empowerment of Persons with Disabilities, Senior Citizens & Transgender Persons Department, Telangana",https://www.wdsc.telangana.gov.in/
Social Justice & Empowerment,"The Kerala State Commission for Backward Classes, Kerala",https://kscbc.kerala.gov.in/
Social Justice & Empowerment,Direct Benefit Transfer Portal (DBT),https://dbttribal.gov.in/
Social Justice & Empowerment,"Social & Tribal Welfare Department, Ladakh",https://socialwelfare.ladakh.gov.in/
Social Justice & Empowerment,"State Commission for Backward Classes, Madhya Pradesh",
Social Justice & Empowerment,"Uttarakhand Waqf Board, Dehradun, Uttarakhand",https://uttarakhandwaqfboard.uk.gov.in/
Social Justice & Empowerment,Babu Jagjivan Ram National Foundation (BJRNF),
Social Justice & Empowerment,"National Board of Examination in Rehabilitation (NBER), New Delhi",https://nber-rehabcouncil.gov.in/
Social Justice & Empowerment,"Integrated Child Development Services (ICDS) Scheme, Bihar",https://icdsonline.bih.nic.in/
Social Justice & Empowerment,"Scholarship - Social Justice and Special Assistance Department, Maharashtra",https://mahaeschol.maharashtra.gov.in/
Social Justice & Empowerment,Mission Shakti,https://missionshakti.wcd.gov.in/
Social Justice & Empowerment,Unique Disability ID (UDID),https://www.swavlambancard.gov.in/
Social Justice & Empowerment,"Directorate of Economics and Statistics, Maharashtra",https://mahades.maharashtra.gov.in/
